# Columns: R orbit [pc], surv_prob, MC radial distrib (dGamma/dR [pc^-1 s^-1])
5.284770204694519435e+01, 5.577232401070565649e-05
5.903890782763249945e+01, 6.168210474880791788e-05
6.595542478617888094e+01, 8.163662749496878918e-05
7.368222446502095124e+01, 9.126924206525443412e-05
8.231423297953507756e+01, 1.039011453365120378e-04
9.195749721462016169e+01, 1.180227436267469743e-04
1.027304876433610872e+02, 1.422705738615782976e-04
1.147655537733020736e+02, 1.719722854935492652e-04
1.282105501009355635e+02, 1.879386397111372682e-04
1.432306525497589575e+02, 2.177779846098028954e-04
1.600103877074003265e+02, 2.539925254158682875e-04
1.787558997916165993e+02, 3.114247414382270902e-04
1.996974831955403999e+02, 3.436223052977116152e-04
2.230924117252739336e+02, 4.142774338240808301e-04
2.492280992878862378e+02, 4.836440740705457916e-04
2.784256308598396572e+02, 5.561052211719038057e-04
3.110437071148807604e+02, 7.073809152921886872e-04
3.474830511723650943e+02, 8.463133674996746935e-04
3.881913316042777637e+02, 1.015853534294325301e-03
4.336686621816065781e+02, 1.145188000982856700e-03
4.844737459261492631e+02, 1.203925990903597027e-03
5.412307389493225855e+02, 1.325950174599736147e-03
6.046369184023494654e+02, 1.490311398355716058e-03
6.754712487409561845e+02, 1.667926298638957878e-03
7.546039515437796581e+02, 1.917810538138729586e-03
8.430071964526541706e+02, 2.130230517460128883e-03
9.417670445762749978e+02, 2.394851880004517965e-03
1.052096791085630684e+03, 2.553555221076543678e-03
1.175351870919105522e+03, 2.642898573077031871e-03
1.313046510718427498e+03, 2.819840627315059814e-03
1.466872331569631797e+03, 2.894612519296046235e-03
1.638719131089444090e+03, 2.872067106734168228e-03
1.830698100171417309e+03, 2.783688665571419033e-03
2.045167759616708281e+03, 2.616190350583097717e-03
2.284762935288990320e+03, 2.375285011380733578e-03
2.552427127762217424e+03, 2.115414140380210851e-03
2.851448674132330325e+03, 1.899660815495609473e-03
3.185501146251913724e+03, 1.777900325995470645e-03
3.558688481692563983e+03, 1.857674863426988024e-03
3.975595401882746501e+03, 2.075545119501599842e-03
4.441343736823509971e+03, 2.431915522273858047e-03
4.961655348348546795e+03, 2.844558600412347080e-03
5.542922424960239368e+03, 3.177326566807065975e-03
6.192286011835419231e+03, 3.326189682657320224e-03
6.917723740766163246e+03, 3.167446042768440675e-03
7.728147837824985800e+03, 2.734322543342355017e-03
8.633514612808796301e+03, 2.124605420758959255e-03
9.644946775573191189e+03, 1.464951623491012869e-03
1.077487008195092858e+04, 8.927171446238258389e-04
1.203716598799184794e+04, 4.777264195982759785e-04
1.344734218792855427e+04, 2.164064631366493532e-04
1.502272313097934057e+04, 8.255197595656595913e-05
1.678266285754611454e+04, 2.639556633811585275e-05
1.874878276956548143e+04, 6.890979691518800784e-06
2.094523725609495159e+04, 1.434427240925349304e-06
2.339901043742664478e+04, 2.326786787663177601e-07
2.614024767332138435e+04, 2.906721137215165049e-08
2.920262590804389038e+04, 2.675467959089226662e-09
3.262376740200186396e+04, 1.798496630441577419e-10
3.644570193280985404e+04, 8.129431819945139130e-12
4.071538314406054269e+04, 2.449658408881161739e-13
4.548526538530696416e+04, 4.735308200513885643e-15
5.081394812991248909e+04, 5.413320969294485278e-17
5.676689588764085056e+04, 3.525158258006980938e-19
